supplier,supplier_status,item,basis,spec_date,delivery_period_end,payment_terms,option,logistics,declared_price,consent_price,spec_price,volume_requested,volume_contracted,bids_submitted,bids_contracted,id,late
"СПК (К) ""ДУБОВСКИЙ""",СХТП,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2022-09-27,2022-10-20,По факту,10.0,0.0,24.5,24.5,24.5,150.0,150.0,1.0,1.0,"СПК (К) ""ДУБОВСКИЙ""_ЮР Лабинский МЭЗ ф-л, ООО_2022-09-27",0
"СПК (К) ""ДУБОВСКИЙ""",СХТП,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2022-10-26,2022-11-10,По факту,10.0,0.0,23.0,23.0,0.0,120.0,0.0,1.0,0.0,"СПК (К) ""ДУБОВСКИЙ""_ЮР Лабинский МЭЗ ф-л, ООО_2022-10-26",0
"СПК (К) ""ДУБОВСКИЙ""",СХТП,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2022-10-27,2022-11-11,По факту,10.0,0.0,23.0,23.0,23.0,120.0,120.0,1.0,1.0,"СПК (К) ""ДУБОВСКИЙ""_ЮР Лабинский МЭЗ ф-л, ООО_2022-10-27",0
"СПК - КОЛХОЗ ""КОЛОС""",СХТП,подсолнечник,"Юг Руси, АО",2022-09-13,2022-09-30,По факту,10.0,0.0,25.5,25.5,25.5,500.0,500.0,1.0,1.0,"СПК - КОЛХОЗ ""КОЛОС""_Юг Руси, АО_2022-09-13",0
"СПК - КОЛХОЗ ""КОЛОС""",СХТП,подсолнечник,"Юг Руси, АО",2022-10-05,2022-10-20,По факту,10.0,0.0,23.0,23.0,23.0,500.0,500.0,1.0,1.0,"СПК - КОЛХОЗ ""КОЛОС""_Юг Руси, АО_2022-10-05",0
"СПК - КОЛХОЗ ""КОЛОС""",СХТП,подсолнечник,"Юг Руси, АО",2023-02-14,2023-02-28,По факту,10.0,0.0,30.0,30.0,30.0,135.0,135.0,1.0,1.0,"СПК - КОЛХОЗ ""КОЛОС""_Юг Руси, АО_2023-02-14",0
"СПК - КОЛХОЗ ""ЛИМАННЫЙ""",СХТП,подсолнечник,"Юг Руси, АО",2022-11-08,2022-11-30,По факту,15.0,0.0,24.5,24.5,24.5,200.0,200.0,1.0,1.0,"СПК - КОЛХОЗ ""ЛИМАННЫЙ""_Юг Руси, АО_2022-11-08",0
"СПК - КОЛХОЗ ""ЛИМАННЫЙ""",СХТП,подсолнечник,"Юг Руси, АО",2022-11-16,2022-11-30,По факту,15.0,0.0,24.5,24.5,24.5,300.0,300.0,1.0,1.0,"СПК - КОЛХОЗ ""ЛИМАННЫЙ""_Юг Руси, АО_2022-11-16",0
"СПК - КОЛХОЗ ""ЛИМАННЫЙ""",СХТП,подсолнечник,"Юг Руси, АО",2022-11-26,2022-12-25,По факту,15.0,0.0,25.5,25.0,25.5,200.0,100.0,1.0,1.0,"СПК - КОЛХОЗ ""ЛИМАННЫЙ""_Юг Руси, АО_2022-11-26",1
"СПК - КОЛХОЗ ""ЛИМАННЫЙ""",СХТП,подсолнечник,"Юг Руси, АО",2022-12-16,2022-12-31,По факту,15.0,0.0,26.0,25.0,0.0,400.0,0.0,1.0,0.0,"СПК - КОЛХОЗ ""ЛИМАННЫЙ""_Юг Руси, АО_2022-12-16",0
"СПК АГРОФИРМА ""КИРОВСКАЯ""",СХТП,подсолнечник,"ЮР Кировский Филиал, АО",2022-11-23,2022-12-07,По факту,10.0,0.0,25.0,25.0,25.0,300.0,400.0,1.0,1.0,"СПК АГРОФИРМА ""КИРОВСКАЯ""_ЮР Кировский Филиал, АО_2022-11-23",1
"СПК АГРОФИРМА ""КИРОВСКАЯ""",СХТП,подсолнечник,"ЮР Кировский Филиал, АО",2022-12-21,2023-01-21,По факту,15.0,0.0,25.0,25.0,25.0,220.0,220.0,1.0,1.0,"СПК АГРОФИРМА ""КИРОВСКАЯ""_ЮР Кировский Филиал, АО_2022-12-21",0
"СПК АГРОФИРМА ""КИРОВСКАЯ""",СХТП,подсолнечник,"ЮР Кировский Филиал, АО",2023-02-21,2023-03-14,По факту,15.0,0.0,32.0,32.0,32.0,350.0,350.0,1.0,1.0,"СПК АГРОФИРМА ""КИРОВСКАЯ""_ЮР Кировский Филиал, АО_2023-02-21",0
"СПК КОЛХОЗ ""РОДИНА""",Трейдер,подсолнечник,"Юг Руси, АО",2022-09-02,2022-09-23,По факту,10.0,0.0,28.0,28.0,28.0,1200.0,1200.0,1.0,1.0,"СПК КОЛХОЗ ""РОДИНА""_Юг Руси, АО_2022-09-02",0
"СПК КОЛХОЗ ""РОДИНА""",СХТП,подсолнечник,"Юг Руси, АО",2023-02-23,2023-04-05,По факту,15.0,0.0,0.0,31.5,23.9,2500.0,2500.0,1.0,1.0,"СПК КОЛХОЗ ""РОДИНА""_Юг Руси, АО_2023-02-23",0
"СПК КОЛХОЗ ""РОДИНА""",СХТП,подсолнечник,"Юг Руси, АО",2023-04-03,2023-04-09,По факту,10.0,1.1,24.0,24.0,0.0,260.0,0.0,1.0,0.0,"СПК КОЛХОЗ ""РОДИНА""_Юг Руси, АО_2023-04-03",0
"СПК-КОЛХОЗ ""МАЯК""",СХТП,подсолнечник,"ЮР Успенский филиал, АО",2023-01-27,2023-02-10,По факту,10.0,0.0,27.5,27.5,27.5,100.0,100.0,1.0,1.0,"СПК-КОЛХОЗ ""МАЯК""_ЮР Успенский филиал, АО_2023-01-27",0
"СПК-КОЛХОЗ ""МАЯК""",СХТП,подсолнечник,"ЮР Успенский филиал, АО",2023-02-02,2023-02-28,По факту,10.0,0.0,28.5,28.5,28.5,200.0,200.0,1.0,1.0,"СПК-КОЛХОЗ ""МАЯК""_ЮР Успенский филиал, АО_2023-02-02",0
"СПК-КОЛХОЗ ""МАЯК""",СХТП,подсолнечник,"ЮР Успенский филиал, АО",2023-02-14,2023-03-15,По факту,15.0,0.0,30.0,30.0,30.0,300.0,300.0,1.0,1.0,"СПК-КОЛХОЗ ""МАЯК""_ЮР Успенский филиал, АО_2023-02-14",0
"СПК-КОЛХОЗ ""МАЯК""",СХТП,подсолнечник,"ЮР Успенский филиал, АО",2023-02-18,2023-03-15,По факту,15.0,0.0,31.0,31.0,31.0,250.0,250.0,1.0,1.0,"СПК-КОЛХОЗ ""МАЯК""_ЮР Успенский филиал, АО_2023-02-18",0
"СПСПК ""НАДЕЖДА""",СХТП,подсолнечник,"ЮР Валуйский МЭЗ ф-л, ООО",2022-10-20,2022-11-05,По факту,10.0,0.0,24.0,23.0,23.0,150.0,166.44,1.0,1.0,"СПСПК ""НАДЕЖДА""_ЮР Валуйский МЭЗ ф-л, ООО_2022-10-20",0
"СПСПК ""НАДЕЖДА""",СХТП,подсолнечник,"ЮР Уразовский ф-л, АО",2022-10-20,2022-10-31,По факту,10.0,0.0,23.0,23.0,23.0,150.0,150.0,1.0,1.0,"СПСПК ""НАДЕЖДА""_ЮР Уразовский ф-л, АО_2022-10-20",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-07-08,2022-07-29,По факту,10.0,0.0,0.0,25.0,25.0,150.0,150.0,1.0,1.0,"СТАНДАРТ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2022-07-08",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-09-01,2022-09-16,По факту,10.0,0.0,27.0,27.0,27.0,500.0,500.0,1.0,1.0,"СТАНДАРТ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2022-09-01",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-09-10,2022-10-01,По факту,10.0,0.0,26.0,26.0,26.0,2000.0,2000.0,1.0,1.0,"СТАНДАРТ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2022-09-10",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2022-09-24,2022-10-24,По факту,10.0,0.0,26.0,26.0,26.0,2000.0,2000.0,1.0,1.0,"СТАНДАРТ ООО_ЮР Аннинский МЭЗ ф-л, ООО_2022-09-24",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-10-10,2022-11-07,По факту,10.0,0.0,27.0,22.0,0.0,1500.0,0.0,1.0,0.0,"СТАНДАРТ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2022-10-10",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-10-12,2022-11-12,По факту,10.0,0.0,26.0,22.0,0.0,2000.0,0.0,1.0,0.0,"СТАНДАРТ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2022-10-12",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-10-14,2022-11-14,По факту,10.0,0.0,25.0,24.0,24.0,2000.0,2000.0,1.0,1.0,"СТАНДАРТ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2022-10-14",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2022-10-20,2022-11-20,По факту,15.0,0.0,25.5,24.0,24.0,1000.0,1000.0,1.0,1.0,"СТАНДАРТ ООО_ЮР Аннинский МЭЗ ф-л, ООО_2022-10-20",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-11-09,2022-12-09,По факту,15.0,0.0,25.5,25.0,25.0,1000.0,1000.0,1.0,1.0,"СТАНДАРТ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2022-11-09",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2022-11-15,2022-12-15,По факту,15.0,0.0,26.0,25.0,25.0,1000.0,1000.0,1.0,1.0,"СТАНДАРТ ООО_ЮР Аннинский МЭЗ ф-л, ООО_2022-11-15",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-11-19,2022-12-21,По факту,15.0,0.0,26.0,25.0,25.0,1000.0,1000.0,1.0,1.0,"СТАНДАРТ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2022-11-19",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2022-11-29,2022-12-26,По факту,15.0,0.0,27.0,25.0,0.0,1000.0,0.0,1.0,0.0,"СТАНДАРТ ООО_ЮР Аннинский МЭЗ ф-л, ООО_2022-11-29",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2022-12-01,2022-12-30,По факту,15.0,0.0,27.5,25.0,0.0,1000.0,0.0,1.0,0.0,"СТАНДАРТ ООО_ЮР Аннинский МЭЗ ф-л, ООО_2022-12-01",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-12-03,2022-12-30,По факту,15.0,0.0,27.0,25.0,0.0,1000.0,0.0,1.0,0.0,"СТАНДАРТ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2022-12-03",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-12-06,2022-12-27,По факту,15.0,0.0,27.5,25.0,0.0,500.0,0.0,1.0,0.0,"СТАНДАРТ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2022-12-06",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2022-12-07,2022-12-28,По факту,15.0,0.0,27.5,25.5,0.0,500.0,0.0,1.0,0.0,"СТАНДАРТ ООО_ЮР Аннинский МЭЗ ф-л, ООО_2022-12-07",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-12-07,2022-12-30,По факту,15.0,0.0,27.5,27.5,27.5,500.0,500.0,1.0,1.0,"СТАНДАРТ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2022-12-07",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2022-12-08,2022-12-30,По факту,15.0,0.0,27.5,26.5,0.0,500.0,0.0,1.0,0.0,"СТАНДАРТ ООО_ЮР Аннинский МЭЗ ф-л, ООО_2022-12-08",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2022-12-09,2022-12-30,По факту,15.0,0.0,27.5,27.0,27.0,500.0,500.0,1.0,1.0,"СТАНДАРТ ООО_ЮР Аннинский МЭЗ ф-л, ООО_2022-12-09",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-12-13,2022-12-31,По факту,15.0,0.0,28.0,27.0,27.0,1000.0,1000.0,1.0,1.0,"СТАНДАРТ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2022-12-13",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2022-12-21,2023-01-15,По факту,15.0,0.0,27.5,27.5,27.5,500.0,500.0,1.0,1.0,"СТАНДАРТ ООО_ЮР Аннинский МЭЗ ф-л, ООО_2022-12-21",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-12-27,2023-01-20,По факту,15.0,0.0,28.0,27.0,27.0,500.0,500.0,1.0,1.0,"СТАНДАРТ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2022-12-27",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2023-01-12,2023-02-10,По факту,15.0,0.0,29.5,29.5,0.0,500.0,0.0,1.0,0.0,"СТАНДАРТ ООО_ЮР Аннинский МЭЗ ф-л, ООО_2023-01-12",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2023-01-23,2023-02-20,По факту,5.0,0.0,30.0,30.0,30.0,1000.0,1000.0,1.0,1.0,"СТАНДАРТ ООО_ЮР Аннинский МЭЗ ф-л, ООО_2023-01-23",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2023-01-23,2023-02-20,По факту,5.0,0.0,30.0,30.0,30.0,1000.0,1000.0,1.0,1.0,"СТАНДАРТ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2023-01-23",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2023-02-01,2023-03-01,По факту,5.0,0.0,31.5,30.0,0.0,2500.0,0.0,1.0,0.0,"СТАНДАРТ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2023-02-01",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2023-02-03,2023-03-03,По факту,5.0,0.0,31.0,31.0,31.0,1000.0,1000.0,1.0,1.0,"СТАНДАРТ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2023-02-03",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2023-02-08,2023-02-28,По факту,5.0,0.0,31.0,31.0,31.0,500.0,500.0,1.0,1.0,"СТАНДАРТ ООО_ЮР Аннинский МЭЗ ф-л, ООО_2023-02-08",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2023-02-13,2023-03-13,По факту,5.0,0.0,32.0,31.0,0.0,2000.0,0.0,1.0,0.0,"СТАНДАРТ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2023-02-13",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2023-02-14,2023-03-14,По факту,5.0,0.0,31.8,31.8,31.8,1000.0,1000.0,1.0,1.0,"СТАНДАРТ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2023-02-14",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2023-02-16,2023-03-16,По факту,5.0,0.0,31.8,31.8,31.8,1000.0,1000.0,1.0,1.0,"СТАНДАРТ ООО_ЮР Аннинский МЭЗ ф-л, ООО_2023-02-16",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2023-02-24,2023-04-24,По факту,5.0,0.0,32.0,32.0,24.0,2500.0,1858.48,1.0,1.0,"СТАНДАРТ ООО_ЮР Аннинский МЭЗ ф-л, ООО_2023-02-24",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2023-03-02,2023-04-15,По факту,5.0,0.0,31.0,31.0,24.0,2000.0,2000.0,1.0,1.0,"СТАНДАРТ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2023-03-02",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2023-04-26,2023-05-15,По факту,5.0,0.0,25.0,23.0,0.0,500.0,0.0,1.0,0.0,"СТАНДАРТ ООО_ЮР Аннинский МЭЗ ф-л, ООО_2023-04-26",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2023-04-27,2023-05-20,По факту,5.0,0.0,26.5,23.0,0.0,500.0,0.0,1.0,0.0,"СТАНДАРТ ООО_ЮР Аннинский МЭЗ ф-л, ООО_2023-04-27",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2023-05-03,2023-05-24,По факту,5.0,0.0,25.0,25.0,0.0,500.0,0.0,1.0,0.0,"СТАНДАРТ ООО_ЮР Аннинский МЭЗ ф-л, ООО_2023-05-03",0
СТАНДАРТ ООО,Трейдер,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2023-05-05,2023-06-05,По факту,5.0,0.0,26.0,26.0,26.0,1000.0,999.0,1.0,1.0,"СТАНДАРТ ООО_ЮР Аннинский МЭЗ ф-л, ООО_2023-05-05",0
СТАТУС ЛОГИСТИК ООО,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2022-07-11,2022-08-31,По факту,10.0,0.0,0.0,25.0,0.0,4000.0,0.0,1.0,0.0,"СТАТУС ЛОГИСТИК ООО_ЮР Лабинский МЭЗ ф-л, ООО_2022-07-11",0
СТАТУС ЛОГИСТИК ООО,Трейдер,подсолнечник,"Юг Руси, АО",2022-08-01,2022-08-31,По факту,10.0,0.0,26.0,26.0,26.0,3000.0,3444.06,1.0,1.0,"СТАТУС ЛОГИСТИК ООО_Юг Руси, АО_2022-08-01",0
СТАТУС ЛОГИСТИК ООО,Трейдер,подсолнечник,"Юг Руси, АО",2022-08-14,2022-09-20,По факту,10.0,0.0,27.0,27.0,27.0,3500.0,3500.0,1.0,1.0,"СТАТУС ЛОГИСТИК ООО_Юг Руси, АО_2022-08-14",0
СТАТУС ЛОГИСТИК ООО,Трейдер,подсолнечник,"Юг Руси, АО",2022-08-26,2022-09-26,По факту,10.0,0.0,28.0,28.0,27.0,2500.0,5000.0,1.0,1.0,"СТАТУС ЛОГИСТИК ООО_Юг Руси, АО_2022-08-26",1
СТАТУС ЛОГИСТИК ООО,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2022-08-31,2022-09-30,По факту,10.0,0.0,27.0,27.0,27.0,2500.0,2500.0,1.0,1.0,"СТАТУС ЛОГИСТИК ООО_ЮР Лабинский МЭЗ ф-л, ООО_2022-08-31",0
СТАТУС ЛОГИСТИК ООО,Трейдер,подсолнечник,"ЮР Кропоткинский МЭЗ ф-л, ООО",2022-09-13,2022-10-31,По факту,10.0,0.0,0.0,23.0,0.0,5000.0,0.0,1.0,0.0,"СТАТУС ЛОГИСТИК ООО_ЮР Кропоткинский МЭЗ ф-л, ООО_2022-09-13",0
СТАТУС ЛОГИСТИК ООО,Трейдер,рапс,"ЮР Кропоткинский МЭЗ ф-л, ООО",2022-09-13,2022-10-31,По факту,10.0,0.0,0.0,21.0,0.0,5000.0,0.0,1.0,0.0,"СТАТУС ЛОГИСТИК ООО_ЮР Кропоткинский МЭЗ ф-л, ООО_2022-09-13",0
СТАТУС ЛОГИСТИК ООО,Трейдер,подсолнечник,"Юг Руси, АО",2022-10-03,2022-11-15,По факту,10.0,0.0,25.0,25.0,25.0,5000.0,5000.0,1.0,1.0,"СТАТУС ЛОГИСТИК ООО_Юг Руси, АО_2022-10-03",0
СТАТУС ЛОГИСТИК ООО,Трейдер,рапс,"ЮР Кропоткинский МЭЗ ф-л, ООО",2022-12-02,2022-12-31,По факту,15.0,0.0,26.0,21.0,0.0,1000.0,0.0,1.0,0.0,"СТАТУС ЛОГИСТИК ООО_ЮР Кропоткинский МЭЗ ф-л, ООО_2022-12-02",0
